flow_duration,packet_count,byte_count,protocol,src_port,dst_port,conn_rate,label,label_encoded,dataset_source
-0.41641462533421253,-0.5063466546165403,-0.3428829034251079,1.5996975829677962,-0.2625246883154455,-0.42771975306807225,-0.5873669057167924,Normal,5,CICIoT2023
-0.46835414909235823,-0.5087904705916613,-0.3795761230696348,1.5996975829677962,-1.0154354960752094,-0.42771975306807225,-0.5870271309056042,Normal,5,CICIoT2023
-0.5619662743750092,-0.5425965915808361,-0.36929062107930055,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.4518840429761067,Spoofing,8,CICIoT2023
-0.5431984506839471,-0.395560330411052,-0.32612404871207434,-0.4413246768066931,-0.49021576194842825,-0.4514528464766595,-0.04587267162615144,Brute Force,1,CICIoT2023
-0.5641558401658228,2.6526927958899558,0.20209959319544854,1.5996975829677962,1.458612369635994,-0.42771975306807225,2.179517526452947,DDoS,2,CICIoT2023
-0.5429311903719918,-0.5067539572790604,-0.3526730023703197,-0.4413246768066931,0.2922733178935634,-0.27918332363156895,-0.5854960752107415,Normal,5,CICIoT2023
-0.5518778378778999,-0.5230460637798675,-0.37557721460521704,-0.4413246768066931,-0.8439225989317357,-0.42771975306807225,-0.5870108495885793,Normal,5,CICIoT2023
-0.4968866211891373,-0.5153073131919842,-0.37618647312741194,-0.4413246768066931,-0.256157143631077,-0.42771975306807225,-0.581737254501105,Normal,5,CICIoT2023
-0.5170183588076532,-0.14506919296114285,-0.3767774440522123,-0.4413246768066931,0.05462011789955257,-0.4518620377423248,-0.4440489772058749,Brute Force,1,CICIoT2023
-0.3532086332359302,-0.5430038942433562,-0.3803694165954218,1.5996975829677962,0.6816178646426106,-0.42771975306807225,-0.5841852136873275,Normal,5,CICIoT2023
-0.5578275685582865,2.3191119152859305,-0.17052646281394315,-1.369062067613279,-1.1197810670319575,-0.42771975306807225,2.7887429801987413,DDoS,2,CICIoT2023
-0.08714301283457047,-0.5197876424797061,-0.3785185844423548,1.5996975829677962,1.2465834018798854,-0.4514528464766595,-0.5823662630583796,Normal,5,CICIoT2023
-0.5610803305134399,-0.053833396556623093,-0.15742148331246172,-0.4413246768066931,0.9508006810576074,-0.42771975306807225,0.3799604910754044,DDoS,2,CICIoT2023
-0.5750991457898106,1.1277516274144115,-0.15113644308243743,-1.369062067613279,1.6540035593458495,-0.42771975306807225,0.6754890243115956,DoS,3,CICIoT2023
-0.5488304893528835,-0.5397454729431947,-0.36095584312999573,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.41966337379271634,Spoofing,8,CICIoT2023
-0.42719369204529994,-0.535672446317993,-0.37930808487872836,-0.4413246768066931,-0.8777116666923362,-0.4514528464766595,-0.578674349024399,Normal,5,CICIoT2023
-0.551960716856706,-0.5421892889183159,-0.3800483277520115,1.5996975829677962,-0.008747221943275738,-0.42771975306807225,-0.5768182479054345,Normal,5,CICIoT2023
-0.3273643415803659,-0.5438184995683966,-0.3745912292647822,1.5996975829677962,-1.5473308818872156,-0.4514528464766595,-0.5818299593739419,Normal,5,CICIoT2023
-0.4838943904340635,-0.17398768200007544,-0.3409063679250755,-0.4413246768066931,1.0034869782040756,-0.4518620377423248,-0.105977300728039,Brute Force,1,CICIoT2023
-0.5367750504362191,-0.5454477102184773,-0.3759293200020179,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.533646991528596,Spoofing,8,CICIoT2023
-0.5650429671131668,2.651878190564916,-0.24164514650869284,-0.4413246768066931,1.6902574831133026,-0.42771975306807225,1.6224090227493806,DDoS,2,CICIoT2023
-0.5740172571849556,0.5848171782750151,2.9451432369612434,-0.4413246768066931,0.7969525852965753,-0.42771975306807225,2.792334406908106,DDoS,2,CICIoT2023
-0.5584614403707847,1.840123984162202,0.8562619901601608,1.5996975829677962,0.5259211268764393,-0.42771975306807225,1.3959869860296525,DoS,3,CICIoT2023
-0.5592386457878227,-0.5250825770924684,-0.37479065357924174,-0.4413246768066931,0.23727621824067113,-0.42771975306807225,-0.5867560943284432,Normal,5,CICIoT2023
-0.491062152601236,-0.35483006415903423,-0.3710910290868265,-0.4413246768066931,-1.4911527053977065,-0.4510436552109942,-0.24706481096991192,Brute Force,1,CICIoT2023
-0.5599876306504102,2.474294229706118,2.034149104004802,1.5996975829677962,1.0597678570272036,-0.42771975306807225,2.3994111775308182,DDoS,2,CICIoT2023
-0.4823462928954308,-0.531192117030271,-0.35162038938933016,-0.4413246768066931,1.2122294712843813,-0.42771975306807225,-0.5860095607918612,Normal,5,CICIoT2023
-0.5752477676937343,1.427119084366742,0.6901767161061364,-0.4413246768066931,-0.026771481493383303,-0.42771975306807225,1.8855322168590944,DDoS,2,CICIoT2023
-0.4685779938891321,-0.5258971824175087,-0.374796901147098,-0.4413246768066931,-1.5662794624398928,-0.42771975306807225,-0.5854554503500622,Normal,5,CICIoT2023
-0.4297166874180483,-0.5344505383304324,-0.378208771463838,-0.4413246768066931,-0.9010764475906238,-0.27918332363156895,-0.5845291329922764,Normal,5,CICIoT2023
-0.566309119970509,0.19625043823076585,-0.15868936920558427,1.5996975829677962,-0.8028416654841971,-0.42771975306807225,2.882956202367381,DoS,3,CICIoT2023
-0.33122504937099895,-0.5303775117052307,-0.3698643262715299,-0.4413246768066931,-0.22596265754713615,-0.4514528464766595,-0.5812798556468488,Normal,5,CICIoT2023
-0.5596411266577775,1.3753916462266795,-0.010880305894949286,-1.369062067613279,-0.7738796074036823,-0.42771975306807225,2.0276193673911145,DDoS,2,CICIoT2023
-0.3007118212740562,-0.5397454729431947,-0.3810547142536674,-0.4413246768066931,-1.3457775521602293,-0.4514528464766595,-0.577916386945547,Normal,5,CICIoT2023
0.16969708307800424,-0.514900010529464,-0.3744820698437718,-0.4413246768066931,-0.04320385487239875,-0.4514528464766595,-0.5865465633775029,Normal,5,CICIoT2023
-0.16285210086898758,-0.5267117877425491,-0.37816924162525123,-0.4413246768066931,1.4859311903786072,-0.42771975306807225,-0.5863124634637619,Normal,5,CICIoT2023
-0.22087140865841257,-0.5385235649556342,-0.37920861656154353,-0.4413246768066931,-0.6633205452629941,-0.27918332363156895,-0.5833353040065473,Normal,5,CICIoT2023
-0.5698973041134103,3.079953288873622,2.2934489687954995,-1.369062067613279,1.3936017924552642,-0.42771975306807225,0.46116361985458293,DoS,3,CICIoT2023
-0.27629224166681154,-0.5320067223553114,-0.3489721176091247,1.5996975829677962,-0.5149156731837609,-0.27918332363156895,-0.5839843899547896,Normal,5,CICIoT2023
-0.5658594575386691,2.29508105819724,0.7716537384032994,-1.369062067613279,-0.5348399259058171,-0.42771975306807225,2.4119434920851894,DDoS,2,CICIoT2023
-0.5663165032065122,1.335475985299702,1.5934695869743758,1.5996975829677962,0.06447954192696184,-0.42771975306807225,2.175241787775452,DDoS,2,CICIoT2023
-0.5617050862098115,0.8320498944247628,4.734954261715924,1.5996975829677962,-0.4613564062015324,-0.42771975306807225,2.738732254759985,DoS,3,CICIoT2023
-0.506579898099547,-0.3193947325197788,-0.3389715807888806,-0.4413246768066931,-0.4883157687764796,-0.4518620377423248,-0.12031580662760284,Brute Force,1,CICIoT2023
-0.5647426856562472,2.5781564086487636,-0.29237177708438916,-1.369062067613279,-0.6194152976409372,-0.42771975306807225,1.2759987675732976,DoS,3,CICIoT2023
-0.4829247073824063,-0.5230460637798675,-0.37728762863218535,1.5996975829677962,-0.23972477025206157,-0.4514528464766595,-0.585797562006747,Normal,5,CICIoT2023
-0.1512161673586146,-0.537708959630594,-0.37970170041926204,-0.4413246768066931,-0.5379723470811919,-0.42771975306807225,-0.5824415095841453,Normal,5,CICIoT2023
-0.2245294374437173,-0.5421892889183159,-0.33259096994773474,-0.4413246768066931,-0.5275994113856884,-0.4514528464766595,-0.5858884335747435,Normal,5,CICIoT2023
-0.5646651570501632,0.40723321741621776,1.0688214725040768,-0.4413246768066931,-0.002790486593382639,-0.42771975306807225,1.736849730146672,DDoS,2,CICIoT2023
-0.5207181178902036,-0.5320067223553114,-0.35024949561451485,1.5996975829677962,0.9187062018017178,-0.42771975306807225,-0.5818371097202526,Normal,5,CICIoT2023
-0.5651834286240316,-0.08519570157067675,0.15941032872992036,1.5996975829677962,0.2910922410569467,-0.42771975306807225,2.8094121357258617,DDoS,2,CICIoT2023
-0.5621122224752346,1.0157433952213628,-0.32355718538471073,-1.369062067613279,-0.25559228079617335,-0.42771975306807225,1.8670897800731714,DDoS,2,CICIoT2023
0.17237003025320172,-0.531192117030271,-0.3804489444860525,1.5996975829677962,0.19830068263231887,-0.27918332363156895,-0.5872354579877476,Normal,5,CICIoT2023
-0.5750305848552033,1.1077937969509228,0.06148303454341772,1.5996975829677962,-0.38607559565891786,-0.42771975306807225,0.8882629780549027,DoS,3,CICIoT2023
-0.36037435813409374,-0.5434111969058764,-0.37830971635579436,1.5996975829677962,1.433501649066186,-0.42771975306807225,-0.5862702597935747,Normal,5,CICIoT2023
-0.3173197605867626,-0.537708959630594,-0.34888219167378903,-0.4413246768066931,-0.8053065214910494,-0.27918332363156895,-0.5802609304245465,Normal,5,CICIoT2023
-0.5695130552085287,0.8230892358493189,2.8355931434984973,-1.369062067613279,-0.22015997569767132,-0.42771975306807225,0.9682678788906848,DoS,3,CICIoT2023
-0.5675650739499789,0.20195267550604834,3.4267244548955538,1.5996975829677962,-0.7086122743889054,-0.42771975306807225,2.951445253833592,DDoS,2,CICIoT2023
-0.5661316276450059,1.7537758197079243,0.6193948136573134,1.5996975829677962,-1.05009753367157,-0.42771975306807225,2.1016515215442735,DoS,3,CICIoT2023
-0.5768134060681255,1.6356580475770728,-0.22956187726044028,1.5996975829677962,-1.4445258459347503,-0.42771975306807225,1.4294125327026401,DDoS,2,CICIoT2023
-0.44590693258532144,-0.5246752744299482,-0.3776291670558274,-0.4413246768066931,-0.15838452202593514,-0.4514528464766595,-0.5854419984798409,Normal,5,CICIoT2023
-0.5606716396934631,-0.5442258022309168,-0.3788255147335755,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.41823024437621803,Spoofing,8,CICIoT2023
-0.568360345639829,0.9550552985058564,0.4506906864545857,-0.4413246768066931,-0.8442307059325922,-0.42771975306807225,2.059764976723222,DoS,3,CICIoT2023
-0.5563099271773004,1.4344505322921053,-0.34864674899322323,-1.369062067613279,0.3307353418338215,-0.42771975306807225,1.1569847387518837,DoS,3,CICIoT2023
-0.38911258626910283,-0.5393381702806747,-0.3601435711650309,1.5996975829677962,1.055711114849259,-0.4514528464766595,-0.5865579981093493,Normal,5,CICIoT2023
-0.5586118778989393,2.0641404485482995,1.390575585816325,-1.369062067613279,1.725741139378614,-0.42771975306807225,1.0054563827443228,DDoS,2,CICIoT2023
-0.16721870466377073,-0.5438184995683966,-0.378602987364243,-0.4413246768066931,-0.0038688610963805276,-0.27918332363156895,-0.5864669735449507,Normal,5,CICIoT2023
-0.5125572277297004,-0.5177511291671052,-0.3461215261843454,-0.4413246768066931,0.49577799195930783,-0.42771975306807225,-0.5628821388241458,Normal,5,CICIoT2023
-0.5598710838366455,-0.3100267712818147,-0.37956464535072637,-0.4413246768066931,1.3532911265098668,-0.4514528464766595,-0.09120773458501698,Brute Force,1,CICIoT2023
-0.5068842774529003,-0.5140854052044236,-0.35274305077854406,-0.4413246768066931,0.4931590824520272,-0.4514528464766595,-0.5776961909241914,Normal,5,CICIoT2023
-0.4525898723130254,-0.37845361858520454,-0.3335815718822608,-0.4413246768066931,0.9572195769087852,-0.4510436552109942,-0.20907536378562064,Brute Force,1,CICIoT2023
-0.5730542840873296,1.3664309876512355,0.5331403910995205,-0.4413246768066931,1.4430529660927387,-0.42771975306807225,1.810343413685681,DDoS,2,CICIoT2023
0.2589011557615106,-0.5181584318296254,-0.37354571376559126,1.5996975829677962,0.8867144248794472,-0.4514528464766595,-0.5859010782548139,Normal,5,CICIoT2023
-0.5660326432396688,3.171596387940662,-0.35026879234920216,1.5996975829677962,-1.1657403613263913,-0.42771975306807225,2.3560662070075855,DDoS,2,CICIoT2023
-0.5503783949990292,-0.540152775605715,-0.3752495693700182,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.40745131992332034,Spoofing,8,CICIoT2023
-0.5719662365741964,0.10420003650120575,0.6613205152120143,1.5996975829677962,-1.2964804320231829,-0.42771975306807225,2.253269072175753,DoS,3,CICIoT2023
-0.5625951838461722,-0.5434111969058764,-0.37617502160889554,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.47413204890897026,Spoofing,8,CICIoT2023
-0.5688841859934168,0.13189661755257784,0.5409760519007475,-0.4413246768066931,-0.8351929005741338,-0.42771975306807225,0.826881654932289,DoS,3,CICIoT2023
-0.5636103585972325,0.29644689321072953,0.9784131383931665,-0.4413246768066931,0.18761963993595882,-0.42771975306807225,2.9540456929261234,DoS,3,CICIoT2023
-0.5409046126795206,-0.5454477102184773,-0.3707520853735855,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.42118725969681886,Spoofing,8,CICIoT2023
-0.4152634352904161,-0.535672446317993,-0.3754059629223253,-0.4413246768066931,0.6305234536672345,-0.42771975306807225,-0.5861575117822821,Normal,5,CICIoT2023
-0.571761146847277,3.12027625246312,0.16883204458217502,-1.369062067613279,1.5361526315182232,-0.42771975306807225,2.4572952493223825,DDoS,2,CICIoT2023
-0.4956161420791889,-0.5128634972168631,-0.38084325624928655,1.5996975829677962,0.7529446353408995,-0.4514528464766595,-0.5841581946997675,Normal,5,CICIoT2023
-0.49514948096312905,-0.5030882333163789,-0.31833532667043185,-0.4413246768066931,1.1721242100062217,-0.4518620377423248,-0.24978965122645153,Brute Force,1,CICIoT2023
-0.5026259083144191,-0.3918946064483704,-0.37836971546841464,-0.4413246768066931,0.43626198962718626,-0.4518620377423248,-0.4020614438883792,Brute Force,1,CICIoT2023
-0.5437851911809432,-0.5295629063801903,-0.3807618893381212,1.5996975829677962,1.3817396729222875,-0.27918332363156895,-0.5833489711143576,Normal,5,CICIoT2023
-0.5645930585945665,2.712566287280422,-0.11503170578386947,1.5996975829677962,0.531107594724191,-0.42771975306807225,2.184055138617638,DoS,3,CICIoT2023
-0.4638484110234737,-0.44769507121363467,-0.344180608203566,-0.4413246768066931,-1.2415860347039094,-0.4510436552109942,-0.11490255091399185,Brute Force,1,CICIoT2023
-0.3126842492319258,-0.5275263930675894,-0.3663362563542351,-0.4413246768066931,0.3753595057912103,-0.4514528464766595,-0.5833156829418299,Normal,5,CICIoT2023
-0.5659727882927862,1.656837786028122,-0.2812477136612442,-0.4413246768066931,-0.2114816285068788,-0.42771975306807225,2.0654008209602646,DDoS,2,CICIoT2023
-0.5304719112046806,-0.20942301363933088,-0.36835225887836726,-0.4413246768066931,0.26700854382332717,-0.4518620377423248,-0.12132436390089804,Brute Force,1,CICIoT2023
-0.4183161714745623,-0.517343826504585,-0.3801311403295493,-0.4413246768066931,-0.8697522358368756,-0.27918332363156895,-0.5866379271401504,Normal,5,CICIoT2023
-0.5582299935361433,2.3920190918770423,-0.11894690674417084,1.5996975829677962,-1.0928730556238198,-0.42771975306807225,1.5001193074353563,DoS,3,CICIoT2023
-0.44422516681054164,-0.510419681241742,-0.37526328803887804,1.5996975829677962,1.0870353266030073,-0.27918332363156895,-0.5871718337688919,Normal,5,CICIoT2023
-0.47021894176851864,-0.4998298120162174,-0.36286002330382955,-0.4413246768066931,-0.494067099459135,-0.4518620377423248,-0.33109611342817025,Brute Force,1,CICIoT2023
-0.46805121726025334,-0.3344649310330254,-0.37342429032765434,-0.4413246768066931,0.01261486344944434,-0.4510436552109942,-0.3086698166416075,Brute Force,1,CICIoT2023
-0.46216764470111266,-0.3707148679973212,-0.3721342830701458,-0.4413246768066931,0.37422978012140296,-0.4514528464766595,-0.47413098533876935,Brute Force,1,CICIoT2023
-0.5595276470682679,3.3239275837232083,1.7748014459904864,-0.4413246768066931,1.0780488724113582,-0.42771975306807225,2.8102734592479863,DDoS,2,CICIoT2023
-0.5727438405403852,-0.5434111969058764,-0.37673594738879695,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.5293132146371997,Spoofing,8,CICIoT2023
-0.5158716730142576,-0.5413746835932755,-0.37820914019328,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.4792873516558156,Spoofing,8,CICIoT2023
-0.45438882656395724,-0.5275263930675894,-0.37643903151804736,-0.4413246768066931,0.9586574095794491,-0.27918332363156895,-0.5815701965408274,Normal,5,CICIoT2023
-0.5606660282665373,-0.5397454729431947,-0.3799291588124578,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.520757311711385,Spoofing,8,CICIoT2023
-0.42341773298621344,-0.5340432356679123,-0.3693409907324132,1.5996975829677962,1.1095271376655347,-0.27918332363156895,-0.5856181606774645,Normal,5,CICIoT2023
-0.5706102445505824,3.499882333931925,-0.3552962338890651,-1.369062067613279,-0.986627491495123,-0.42771975306807225,1.493543726988254,DDoS,2,CICIoT2023
-0.1589265594590221,-0.5442258022309168,-0.3521777034224302,-0.4413246768066931,-0.9039521129319515,-0.42771975306807225,-0.5870371084708667,Normal,5,CICIoT2023
-0.5070293863594549,-0.535672446317993,-0.37848014472822217,1.5996975829677962,-0.7285365271109616,-0.4514528464766595,-0.5854145828890808,Normal,5,CICIoT2023
-0.5431826225315313,-0.5417819862557957,-0.3742707638283022,1.5996975829677962,-0.48749415010752883,-0.4514528464766595,-0.5871316878332583,Normal,5,CICIoT2023
-0.5595919913146179,1.1627796563911468,0.6289918293903397,1.5996975829677962,0.213603330341527,-0.42771975306807225,1.2993062365043178,DoS,3,CICIoT2023
-0.5430985362826495,-0.531192117030271,-0.3598972925426566,-0.4413246768066931,0.07218221694837533,-0.27918332363156895,-0.5873847068468545,Normal,5,CICIoT2023
-0.5682485797136891,0.5400138853977956,0.8312718099725535,-0.4413246768066931,-0.9759464487987629,-0.42771975306807225,0.8506732447842493,DoS,3,CICIoT2023
-0.09775318204509426,-0.5087904705916613,-0.35076302190088915,-0.4413246768066931,0.17401158073146167,-0.42771975306807225,-0.5842590358836599,Normal,5,CICIoT2023
-0.14327467492004653,-0.5405600782682352,-0.32429701316872345,-0.4413246768066931,-0.618542327805177,-0.4514528464766595,-0.568904168226515,Normal,5,CICIoT2023
-0.5684327263435125,0.8251257491619198,0.03612355837408965,-1.369062067613279,-1.3457262009934199,-0.42771975306807225,0.35429564929090873,DDoS,2,CICIoT2023
-0.5675545422531506,1.1896616321174787,0.3229604040789554,-0.4413246768066931,1.453990764623146,-0.42771975306807225,2.0330456475063725,DoS,3,CICIoT2023
-0.3677456275795569,-0.5295629063801903,-0.3775042963066173,-0.4413246768066931,0.2583815477993441,-0.42771975306807225,-0.5843486397036184,Normal,5,CICIoT2023
-0.566068779539119,0.5489745439732395,0.009694270925737002,-0.4413246768066931,1.6238090732619086,-0.42771975306807225,2.6195747501892086,DDoS,2,CICIoT2023
-0.5722983217712105,-0.5409673809307554,-0.37893294181104537,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.5201868948665096,Spoofing,8,CICIoT2023
-0.5615044182967502,2.166373416840864,0.049380147535389024,1.5996975829677962,0.9968113265188506,-0.42771975306807225,0.7392835351474767,DDoS,2,CICIoT2023
-0.44526111369369087,-0.5360797489805131,-0.3735380321336037,1.5996975829677962,1.2639400962614704,-0.42771975306807225,-0.5855100472823982,Normal,5,CICIoT2023
-0.24353098342275073,-0.5307848143677509,-0.363332835587923,1.5996975829677962,1.3874396524381334,-0.27918332363156895,-0.585445330254608,Normal,5,CICIoT2023
-0.5526872944981602,-0.5454477102184773,-0.38089221869369505,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.4524865672793941,Spoofing,8,CICIoT2023
-0.4992340139894738,-0.5332286303428719,-0.3456143115235555,1.5996975829677962,1.4965095307413483,-0.4514528464766595,-0.586825218592478,Normal,5,CICIoT2023
-0.56891630110175,-0.540152775605715,-0.38087268510159616,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.5316421612061345,Spoofing,8,CICIoT2023
-0.5672434765559945,0.7448871246454449,1.3340819602325473,-0.4413246768066931,-0.8762224828548629,-0.42771975306807225,3.0449909591159376,DDoS,2,CICIoT2023
-0.4581500311605974,-0.2342684760530617,-0.3730851139372183,-0.4413246768066931,0.2390221579121915,-0.4510436552109942,-0.46924161771005973,Brute Force,1,CICIoT2023
-0.5767549574868289,1.1200128768265283,1.4374557064774067,1.5996975829677962,-0.15042509117047453,-0.42771975306807225,0.5041946310400863,DoS,3,CICIoT2023
-0.49489622946149114,-0.163805115437071,-0.33857883691148555,-0.4413246768066931,0.005887860597409892,-0.4510436552109942,-0.26756364751138295,Brute Force,1,CICIoT2023
-0.4072369977065085,-0.5271190904050693,-0.36512745258178975,1.5996975829677962,1.349901949500445,-0.27918332363156895,-0.5811752801647067,Normal,5,CICIoT2023
-0.5728701161241131,0.09849779922592328,2.564762185850054,-0.4413246768066931,-0.34874329738846715,-0.42771975306807225,1.7892561820478547,DoS,3,CICIoT2023
-0.557676327385745,1.158299327103425,0.17998723288706708,1.5996975829677962,0.9056630054321243,-0.42771975306807225,2.236318730621959,DDoS,2,CICIoT2023
-0.5709406243396173,0.18199484504255964,0.6163435739710559,1.5996975829677962,-1.4368231709133368,-0.42771975306807225,2.446724895307075,DDoS,2,CICIoT2023
-0.5661880706032879,1.9928624826072685,1.6216765511193025,-1.369062067613279,1.5206959303085867,-0.42771975306807225,1.777957189675681,DDoS,2,CICIoT2023
-0.5479561331505896,-0.5442258022309168,-0.38026190176163155,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.4114489943398644,Spoofing,8,CICIoT2023
-0.4474438996126338,-0.3189874298572586,-0.3612653009259929,-0.4413246768066931,0.19306286361775768,-0.4518620377423248,-0.25539995252817416,Brute Force,1,CICIoT2023
-0.5615321437266491,2.8424958366243587,2.261369722131111,-1.369062067613279,0.02647967848798862,-0.42771975306807225,0.9864672087656559,DoS,3,CICIoT2023
-0.5586388176754143,2.427861726178818,-0.27135107491813354,-0.4413246768066931,0.516677916850743,-0.42771975306807225,1.2036750873068363,DDoS,2,CICIoT2023
-0.5687498643276285,3.1198689498005994,0.0394065610089287,-0.4413246768066931,-1.13025670506108,-0.42771975306807225,1.0928701097479323,DDoS,2,CICIoT2023
-0.5680195703955957,1.0202237245090848,0.6956111432864356,1.5996975829677962,-0.19330331545634294,-0.42771975306807225,2.7580904852291064,DoS,3,CICIoT2023
-0.44207570086406067,-0.5177511291671052,-0.3789929370228045,1.5996975829677962,0.8685361118289113,-0.27918332363156895,-0.5862684263579635,Normal,5,CICIoT2023
-0.25389841257247836,-0.5144927078669438,-0.37693272969229613,-0.4413246768066931,0.327397515991209,-0.27918332363156895,-0.5874078794596427,Normal,5,CICIoT2023
0.022111910930637645,-0.5397454729431947,-0.376328982237545,1.5996975829677962,-0.34114332470067255,-0.27918332363156895,-0.5833869118667181,Normal,5,CICIoT2023
-0.41145685072076676,-0.5328213276803517,-0.35216468385895,-0.4413246768066931,1.005232917875596,-0.27918332363156895,-0.5849488664019464,Normal,5,CICIoT2023
-0.5379259540768749,-0.5275263930675894,-0.3635298912394584,1.5996975829677962,-0.24937878961223314,-0.42771975306807225,-0.5864472959235341,Normal,5,CICIoT2023
-0.5158215044994681,-0.5071612599415806,-0.37035610983125317,-0.4413246768066931,1.356320845351623,-0.4514528464766595,-0.5857741512090773,Normal,5,CICIoT2023
-0.49510033714273793,-0.5389308676181545,-0.3603680876619364,1.5996975829677962,-1.4883797423899976,-0.42771975306807225,-0.5871552930736754,Normal,5,CICIoT2023
-0.5503089687503756,-0.5364870516430333,-0.37852071910542645,-0.4413246768066931,-0.15982235469659897,-0.4514528464766595,-0.5821498094296037,Normal,5,CICIoT2023
-0.47748282419023114,-0.24770946391622756,-0.36054547127645215,-0.4413246768066931,-0.4785590470826892,-0.4510436552109942,-0.0555555851785666,Brute Force,1,CICIoT2023
-0.5760041440324423,3.3748404165382304,0.5504250125434578,-1.369062067613279,-0.10236039903685434,-0.42771975306807225,2.1961823003998076,DDoS,2,CICIoT2023
-0.46088775844796065,-0.514900010529464,-0.3681057932133463,1.5996975829677962,1.2753400552931624,-0.27918332363156895,-0.5834446021703167,Normal,5,CICIoT2023
-0.5662483551169392,1.0312208963971294,-0.20926363706404144,-1.369062067613279,1.2995264548604009,-0.42771975306807225,1.6869861499803671,DoS,3,CICIoT2023
-0.48209652588837304,-0.5177511291671052,-0.37365124289986595,1.5996975829677962,1.711773622006451,-0.27918332363156895,-0.5840546388088018,Normal,5,CICIoT2023
-0.49461465700925167,-0.37641710527260364,-0.38033452586042743,-0.4413246768066931,0.2206897913612274,-0.4514528464766595,-0.13578359236922724,Brute Force,1,CICIoT2023
-0.5741496011026609,1.2352795303197384,-0.33740592542996484,1.5996975829677962,0.6603071304167,-0.42771975306807225,1.6830546199863352,DoS,3,CICIoT2023
-0.4374897452467476,-0.5434111969058764,-0.3742801971256348,1.5996975829677962,0.04568501487471292,-0.27918332363156895,-0.5845073809553403,Normal,5,CICIoT2023
-0.5627576610088202,0.7204489648942343,0.15315392772821024,-0.4413246768066931,1.4278016695503402,-0.42771975306807225,1.2477836831723537,DDoS,2,CICIoT2023
-0.5086280054473197,-0.5409673809307554,-0.3769014686541883,-1.369062067613279,-1.6377602866386098,-0.4604550543212961,-0.5183483586569082,Spoofing,8,CICIoT2023
-0.5469376505024874,-0.23386117339054152,-0.3305368870967685,-0.4413246768066931,0.927949411827414,-0.4510436552109942,-0.29939785544686925,Brute Force,1,CICIoT2023
-0.574657626577072,0.16448083055419202,0.6442783577459226,1.5996975829677962,-0.6955177268525025,-0.42771975306807225,1.513055954652252,DDoS,2,CICIoT2023
-0.5655105652243664,0.5167976336341455,-0.15969333115054649,1.5996975829677962,1.4100341658342797,-0.42771975306807225,1.344923778629232,DDoS,2,CICIoT2023
-0.5328935906271072,-0.5108269839042622,-0.3788118694771305,1.5996975829677962,0.09914157952332255,-0.42771975306807225,-0.580668971900248,Normal,5,CICIoT2023
-0.4558258231549013,-0.38659967183560806,-0.3356056305980641,-0.4413246768066931,1.3625856877023725,-0.4514528464766595,-0.11630846642007076,Brute Force,1,CICIoT2023
-0.4653880041772843,-0.5197876424797061,-0.37816252823075236,1.5996975829677962,1.4187638641918816,-0.27918332363156895,-0.5867739172166638,Normal,5,CICIoT2023
-0.4489871208241009,-0.3246896671325411,-0.35739803212369464,-0.4413246768066931,-1.2399941485328174,-0.4510436552109942,-0.33161119053519256,Brute Force,1,CICIoT2023
-0.5639329522834414,0.15837129061638935,0.8212414392042888,-1.369062067613279,0.18212506508735055,-0.42771975306807225,1.3874799665905975,DDoS,2,CICIoT2023
-0.5624896051125324,1.6393237715397544,0.4720810939740451,-0.4413246768066931,-0.8035092306527196,-0.42771975306807225,1.0289247574062892,DDoS,2,CICIoT2023
-0.5726386290849983,2.4127915276655716,-0.16061801929039138,1.5996975829677962,0.23558162973596014,-0.42771975306807225,2.345131360555818,DDoS,2,CICIoT2023
-0.5585154969729524,-0.538116262293114,-0.378153373742293,1.5996975829677962,-1.0119949678989781,-0.4514528464766595,-0.5790017785275375,Normal,5,CICIoT2023
-0.5081071402498044,-0.5181584318296254,-0.3771232275150072,-0.4413246768066931,1.5373850595216494,-0.42771975306807225,-0.5839535756243613,Normal,5,CICIoT2023
-0.4188423047294218,-0.5271190904050693,-0.36677728154511186,1.5996975829677962,1.1705323238351295,-0.4514528464766595,-0.5833050786242017,Normal,5,CICIoT2023
-0.49209793583810735,-0.5364870516430333,-0.3701406497842746,-0.4413246768066931,-0.4096971323912526,-0.4514528464766595,-0.5806424742347718,Normal,5,CICIoT2023
-0.5714434970909904,2.1464155863773753,-0.17760419473523376,-1.369062067613279,-0.5423885474268023,-0.42771975306807225,1.0986253334884832,DoS,3,CICIoT2023
